Id,SurveyId,HAEntityId,ADM,ADMPlanned,ADMTimeFrame,ADMPerc,Robot,RobotPlanned,RobotTimeFrame,DeptMedical,DeptED,DeptOR,DeptOther,DeptOtherName,EMAR_CPOE,CarouselsTimeFrame,CarouselsPlanned,Carousels,InventoryMgmt,PharmaceuticalSupplyVendorID,PharmaceuticalSupplyVendorName
102035,57023,885259,1,1,,50,0,0,,0,1,0,0,,,,0,0,1381,,
102036,57024,885368,1,0,,95,0,0,,0,0,0,0,,,,0,0,1379,,
102037,57024,885369,1,0,,50,0,0,,1,1,0,0,,,,0,0,,,
102038,57024,885370,1,0,,50,0,0,,1,1,0,0,,,,0,0,,,
102039,57024,885371,1,0,,50,0,0,,1,1,0,0,,,,0,0,,,
102040,57024,885372,1,0,,50,0,0,,1,1,0,0,,,,0,0,,,
102041,57024,885373,1,0,,50,0,0,,0,0,0,0,,,,0,0,,,
102042,57025,885431,1,0,,80,0,0,,1,1,1,0,,,,0,0,1378,,
102043,57026,885467,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102044,57027,885471,1,1,,50,0,0,,1,1,0,0,,,,0,0,,,
102045,57027,885472,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102046,57027,885473,1,1,,90,0,0,,1,1,0,0,,,,0,0,1379,,
102053,57031,885544,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102054,57032,885548,0,1,,,0,0,,0,0,0,0,,,,0,0,1378,,
102056,57034,885569,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102057,57035,885572,1,0,,35,1,0,,1,1,1,0,,,,0,1,,,
102058,57035,885573,1,0,,35,1,0,,1,1,1,0,,,,0,1,,,
102059,57035,885574,1,0,,,1,0,,1,0,1,0,,,,0,0,,,
102060,57035,885575,1,0,,,1,0,,0,0,0,0,,,,0,0,,,
102061,57035,885576,1,0,,60,1,0,,1,0,1,0,,,,0,1,1381,,
102062,57036,885640,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102063,57037,885643,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102064,57037,885644,1,1,,95,0,0,,0,1,0,0,,,,0,0,,,
102065,57037,885645,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102066,57038,885650,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102067,57039,885653,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102068,57040,885656,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102069,57042,885681,1,1,,98,0,1,"Within 12 months",1,1,1,0,,,,1,1,1381,,
102073,57045,885719,1,1,,80,0,0,,0,1,0,0,,,,0,0,1381,,
102074,57046,885721,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102075,57046,885722,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102076,57046,885723,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102361,57046,887589,1,1,"Within 12 months",50,0,0,,1,1,1,0,,,,0,0,1379,,
102408,57046,887636,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102384,57046,887612,1,1,"Within 12 months",70,0,0,,1,1,0,0,,,,0,0,1379,,
102077,57047,885732,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102078,57047,885733,1,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
101965,56979,884484,1,0,,98,0,0,,1,1,1,0,,,,0,0,1379,,
102086,57055,885831,1,0,,70,0,0,,1,0,0,0,,,,0,0,1379,,
102087,57055,885832,1,1,,70,0,0,,1,0,0,0,,,,0,0,1378,,
102089,57057,885849,1,1,,90,0,0,,1,0,0,1,"Oncology",,,1,1,1379,,
102092,57060,885893,1,1,"Within 12 months",95,0,0,,1,1,1,0,,,,0,0,1381,,
102097,57062,885930,1,1,,75,0,0,,1,1,1,0,,,,0,0,1379,,
102098,57063,885949,1,1,,70,0,0,,1,1,1,0,,,,0,0,1379,,
102099,57064,885951,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102100,57065,885955,1,0,,95,0,0,,1,1,1,0,,,"Within 12 months",1,1,1379,,
102101,57066,885962,1,1,,80,1,0,,1,1,0,0,,,,0,0,1379,,
102102,57066,885963,1,1,,40,0,0,,1,1,1,0,,,,0,0,1379,,
102103,57066,885964,1,1,,40,0,0,,1,1,0,0,,,,0,0,1379,,
102104,57066,885965,1,1,,50,0,0,,1,1,1,0,,,,0,0,1378,,
102105,57067,886032,1,1,,90,0,0,,1,1,1,0,,,"Within 12 months",1,1,1379,,
102116,57071,886211,1,0,,,0,0,,1,1,0,0,,,,0,0,,,
102117,57071,886212,1,0,,95,1,0,,1,1,1,0,,,,0,1,1381,,
102119,57075,886310,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102120,57076,886316,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102121,57077,886321,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102141,57089,886545,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102142,57089,886546,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
102143,57089,886547,1,0,,65,0,0,,1,1,1,0,,,,0,0,,,
102144,57089,886548,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
102145,57089,886549,1,0,,,0,0,,1,1,1,0,,,,0,0,1378,,
102139,57087,886511,1,0,,90,0,0,,1,1,1,1,"OB/GYN",,,0,0,1379,,
102151,57092,886588,1,0,,50,0,0,,1,1,1,0,,,,0,0,1379,,
102152,57092,886589,1,0,,70,0,0,,1,1,1,0,,,,0,0,1379,,
102156,57092,886593,1,0,,70,0,0,,1,1,0,0,,,,0,0,1379,,
102157,57092,886594,1,0,,1,0,0,,1,1,1,0,,,,0,0,1379,,
102158,57092,886595,1,0,,85,0,0,,1,1,1,0,,,,0,0,1378,,
102160,57092,886597,1,0,,100,0,0,,1,0,1,0,,,,0,0,1380,,
102162,57092,886599,1,0,,75,0,0,,1,1,1,0,,,,0,0,1378,,
102164,57092,886601,1,0,,20,1,0,,1,1,1,0,,,,0,0,1380,,
102165,57092,886602,1,0,,75,1,0,,1,1,0,0,,,,0,0,1378,,
102166,57092,886603,1,0,,90,0,0,,1,0,0,0,,,,0,0,1379,,
102170,57092,886607,1,0,,70,0,0,,0,1,0,0,,,,0,0,1379,,
102271,57094,887499,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102274,57094,887502,1,0,,90,0,0,,1,1,1,0,,,,0,0,,,
102275,57094,887503,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102279,57094,887507,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102280,57094,887508,1,1,,85,0,0,,1,1,1,0,,,,0,0,1379,,
102282,57094,887510,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102285,57094,887513,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
102287,57094,887515,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102292,57094,887520,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102293,57094,887521,1,1,,93,0,0,,1,1,1,0,,,,0,0,,,
102295,57094,887523,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102297,57094,887525,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102299,57094,887527,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102300,57094,887528,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102302,57094,887530,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
102303,57094,887531,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102304,57094,887532,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102305,57094,887533,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102311,57094,887539,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102312,57094,887540,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102313,57094,887541,1,1,,100,0,0,,1,1,1,0,,,,0,0,,,
102314,57094,887542,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
102315,57094,887543,1,1,,75,0,0,,1,1,1,0,,,,0,0,,,
102308,57094,887536,1,1,,80,0,0,,1,1,0,0,,,,0,0,1379,,
102309,57094,887537,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102317,57094,887545,1,1,,75,0,0,,1,1,1,0,,,,0,0,,,
102321,57094,887549,1,1,,99,0,0,,1,1,1,0,,,,0,0,,,
102322,57094,887550,1,1,,85,0,0,,1,1,1,0,,,,0,0,1379,,
102323,57094,887551,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
102325,57094,887553,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102326,57094,887554,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
102327,57094,887555,1,1,,50,0,0,,1,1,1,0,,,,0,0,1379,,
102328,57094,887556,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
102330,57094,887558,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102331,57094,887559,1,1,,95,0,0,,1,1,1,0,,,,0,0,1380,,
102332,57094,887560,1,1,,80,0,0,,1,1,1,0,,,,0,0,,,
102333,57094,887561,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102334,57094,887562,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102335,57094,887563,1,0,,95,0,0,,1,1,1,0,,,,0,0,,,
102338,57094,887566,1,0,,95,0,0,,0,0,0,0,,,,0,0,1379,,
102339,57094,887567,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
102343,57094,887571,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102344,57094,887572,1,0,,85,0,0,,1,1,1,0,,,,0,0,1379,,
102348,57094,887576,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
102360,57094,887588,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102362,57094,887590,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102363,57094,887591,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102364,57094,887592,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102366,57094,887594,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102367,57094,887595,1,1,,65,0,0,,1,1,1,0,,,,0,0,1378,,
102368,57094,887596,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102369,57094,887597,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102370,57094,887598,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102371,57094,887599,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102372,57094,887600,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102374,57094,887602,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102375,57094,887603,1,1,,70,0,0,,1,1,1,0,,,,0,1,1379,,
102377,57094,887605,1,0,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102378,57094,887606,1,1,">24 months",100,0,0,,1,1,1,0,,,,0,0,1379,,
102379,57094,887607,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102350,57094,887578,1,1,,50,0,0,,1,1,1,0,,,,0,0,1379,,
102351,57094,887579,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102352,57094,887580,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102356,57094,887584,1,1,,65,0,0,,1,1,1,0,,,,0,0,1379,,
102357,57094,887585,1,1,,85,0,0,,1,1,1,0,,,,0,0,1379,,
102358,57094,887586,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102394,57094,887622,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102395,57094,887623,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102396,57094,887624,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102397,57094,887625,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102398,57094,887626,1,1,,90,0,0,,0,1,1,0,,,,0,0,1379,,
102399,57094,887627,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102400,57094,887628,1,1,,95,0,0,,0,1,1,0,,,,0,0,1379,,
102409,57094,887637,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102411,57094,887639,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102412,57094,887640,1,1,,65,0,0,,1,1,1,0,,,,0,0,1379,,
102413,57094,887641,1,1,,65,0,0,,0,1,1,0,,,,0,0,1379,,
102414,57094,887642,1,1,,65,0,0,,0,1,1,0,,,,0,0,1379,,
102416,57094,887644,1,1,,80,0,0,,1,0,0,0,,,,0,0,1379,,
102419,57094,887647,1,1,,60,0,0,,1,1,1,0,,,,0,0,,,
102420,57094,887648,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102421,57094,887649,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
102422,57094,887650,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
102423,57094,887651,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102424,57095,888531,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102425,57095,888532,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102426,57095,888533,1,1,,90,0,0,,1,1,1,1,"Radiology",,,0,0,1381,,
102427,57095,888534,1,1,,90,0,0,,1,1,1,1,"CCU, ICU, NICU, OB/GYN",,,1,1,1381,,
102428,57095,888535,1,1,,99,0,0,,1,1,1,0,,,,0,0,1381,,
102429,57095,888536,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102430,57095,888537,1,1,,80,0,0,,1,1,1,0,,,,0,0,1381,,
102458,57095,888565,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102459,57095,888566,1,1,,80,0,0,,1,1,1,0,,,,0,0,1381,,
102460,57095,888567,1,1,,70,0,0,,1,1,1,0,,,,0,0,1379,,
102461,57095,888568,1,0,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102462,57095,888569,1,0,,,0,0,,0,0,0,0,,,,0,0,,,
102463,57095,888570,1,1,,89,0,0,,1,1,1,0,,,,0,0,1378,,
102464,57095,888571,1,1,,,0,0,,0,0,0,0,,,,0,0,1378,,
102465,57095,888572,1,1,,95,0,0,,1,1,1,0,,,,0,0,1378,,
102466,57095,888573,1,1,,85,1,0,,1,1,1,0,,,,1,1,1378,,
102467,57095,888574,1,1,,65,0,0,,1,1,1,0,,,,0,0,1378,,
102468,57095,888575,1,0,,,1,0,,1,1,1,0,,,,0,0,1378,,
102469,57095,888576,1,1,,35,1,0,,1,1,1,0,,,,0,0,1378,,
102470,57095,888577,1,0,,75,0,0,,1,1,1,0,,,,0,0,1378,,
102471,57095,888578,1,1,,,0,0,,0,0,0,0,,,,0,0,1378,,
102473,57095,888580,1,1,,90,0,0,,1,1,0,0,,,,0,0,1379,,
102474,57095,888581,1,0,,50,1,0,,1,1,1,0,,,,0,0,1379,,
102475,57095,888582,1,1,,50,0,0,,1,0,0,0,,,,0,0,1379,,
102476,57095,888583,1,1,,90,1,0,,1,1,1,0,,,,1,1,1379,,
102477,57095,888584,1,1,,90,1,0,,1,1,1,0,,,,1,1,1379,,
102479,57095,888586,1,1,,60,0,0,,1,1,0,0,,,,0,0,1381,,
102480,57095,888587,1,1,,60,0,0,,1,1,1,0,,,,0,0,1381,,
102481,57095,888588,1,1,,60,0,0,,0,1,0,0,,,,0,0,1381,,
102482,57095,888589,1,1,,60,0,0,,1,1,1,0,,,,0,0,1381,,
102483,57095,888590,1,1,,100,0,0,,1,1,1,0,,,,0,0,1378,,
102484,57095,888591,1,1,,70,0,0,,0,1,0,0,,,,0,0,1381,,
102485,57095,888592,1,1,,80,0,0,,1,1,1,0,,,,0,0,1379,,
102486,57095,888593,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102487,57095,888594,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102488,57095,888595,1,1,,85,0,0,,0,1,1,0,,,,0,0,1381,,
102489,57095,888596,1,1,,75,0,0,,0,1,0,0,,,,0,0,1381,,
102490,57095,888597,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102491,57095,888598,1,1,,,0,0,,0,0,0,0,,,,0,0,,,
102492,57095,888599,0,0,,,0,0,,0,0,0,0,,,,0,0,1381,,
102493,57095,888600,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102381,57094,887609,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102383,57094,887611,1,1,,65,0,0,,1,1,1,0,,,,0,0,1379,,
102386,57094,887614,1,0,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102387,57094,887615,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102388,57094,887616,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102390,57094,887618,1,1,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102319,57094,887547,1,1,,85,0,0,,1,1,1,0,,,,0,0,,,
102432,57095,888539,1,0,,90,0,0,,1,1,0,0,,,,0,0,1381,,
102435,57095,888542,1,1,,,0,0,,0,0,0,0,,,,0,0,1381,,
102436,57095,888543,1,1,,90,0,0,,1,1,1,0,,,,1,1,,,
102437,57095,888544,1,0,,90,0,0,,1,1,1,0,,,,1,1,1381,,
102438,57095,888545,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102439,57095,888546,1,1,,90,1,0,,1,1,1,0,,,,1,1,1379,,
102440,57095,888547,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102441,57095,888548,1,1,,70,0,0,,1,1,0,0,,,,0,0,,,
102442,57095,888549,1,1,,80,0,0,,1,1,1,0,,,,1,1,,,
102443,57095,888550,1,1,,90,0,0,,1,1,1,0,,,,0,0,,,
102444,57095,888551,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102445,57095,888552,1,0,,,0,0,,1,1,1,0,,,,0,0,1381,,
102446,57095,888553,1,1,,90,1,0,,1,1,0,0,,,,1,1,1379,,
102451,57095,888558,1,1,,90,1,0,,1,1,1,0,,,,0,0,1381,,
102452,57095,888559,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102453,57095,888560,1,1,,90,0,0,,1,1,1,0,,,,1,1,1381,,
102454,57095,888561,1,1,,90,0,0,,1,1,1,0,,,,1,1,1381,,
102448,57095,888555,1,1,,,0,0,,0,0,0,0,,,,0,0,,,
102456,57095,888563,1,1,,90,0,0,,1,1,1,0,,,,1,1,1378,,
102496,57095,888603,1,0,,99,0,0,,1,1,1,0,"PACU",,,0,0,1381,,
102497,57095,888604,1,1,,,0,0,,0,0,0,0,,,,0,0,1381,,
102498,57095,888605,1,1,,75,0,0,,1,1,1,1,"ICU, Skilled Nursing",,,0,0,1381,,
102500,57095,888607,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102502,57095,888609,1,1,,95,0,0,,1,1,0,0,,,,1,1,,,
99834,57095,856962,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102583,57141,890089,1,1,,65,0,0,,1,1,1,0,,,,0,0,1379,,
102584,57142,890112,1,1,,95,0,0,,1,1,0,0,,,,0,0,1379,,
102585,57143,890126,1,1,,85,0,0,,1,1,1,0,,,,0,0,1378,,
102586,57144,890133,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102587,57145,890137,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102588,57145,890138,1,1,,100,0,0,,1,1,1,0,,,,0,0,1379,,
102589,57145,890139,1,1,,100,0,0,,0,1,0,0,,,,0,0,1379,,
102590,57146,890146,1,1,,50,0,0,,0,1,0,0,,,,0,0,1381,,
102503,57096,889237,1,1,,80,0,0,,0,0,0,0,,,,0,0,1379,,
102504,57096,889238,1,1,,80,0,0,,0,0,0,0,,,,0,0,1379,,
102505,57096,889239,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102506,57096,889240,1,1,,95,0,0,,1,1,0,0,,,,0,0,,,
102507,57096,889241,1,1,,80,0,0,,0,0,0,0,,,,0,0,,,
100019,57096,859303,1,1,,90,0,0,,0,1,0,0,,,,0,0,1379,,
102512,57098,889343,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102513,57099,889356,1,1,"Within 12 months",100,0,0,,1,1,1,0,,,,0,0,1380,,
102514,57099,889357,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
102515,57099,889358,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102516,57099,889359,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102517,57099,889360,1,1,,75,0,0,,1,1,1,0,,,,0,0,1380,,
102518,57099,889361,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102519,57099,889362,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102520,57099,889363,1,1,,90,0,0,,1,0,1,0,,,,0,0,1378,,
102521,57099,889364,1,1,,75,0,0,,0,0,0,0,,,,0,0,1380,,
102522,57099,889365,1,1,,80,1,0,,1,1,0,0,,,,1,1,1379,,
102523,57099,889366,1,1,,80,0,0,,1,1,1,0,,,,0,0,1378,,
102524,57099,889367,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
102525,57099,889368,1,1,,70,0,0,,0,0,0,0,,,,0,0,1380,,
102526,57099,889369,1,1,,70,0,0,,0,1,0,0,,,,0,0,1378,,
102527,57099,889370,1,1,,95,0,0,,1,1,1,0,,,,0,0,1380,,
102533,57101,889563,0,0,,,0,0,,0,0,0,0,,,,0,0,1380,,
102542,57105,889706,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
102543,57105,889707,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
102544,57106,889752,1,0,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102545,57106,889753,1,0,,95,0,0,,0,1,0,0,,,,0,0,1381,,
102546,57106,889754,1,0,,95,0,0,,1,1,0,0,,,,0,0,1381,,
102547,57107,889777,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102548,57108,889781,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102549,57109,889784,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102550,57110,889814,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102551,57111,889821,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102552,57112,889826,1,0,,60,0,0,,1,1,1,0,,,,0,0,1379,,
102559,57118,889874,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102560,57119,889880,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102561,57120,889884,1,0,,70,1,0,,1,1,1,0,,,,0,1,1379,,
102562,57121,889912,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102563,57122,889917,1,1,,95,0,0,,1,1,1,0,,,,1,1,1381,,
102564,57122,889918,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102567,57125,890007,1,0,,100,0,0,,0,0,0,0,,,,0,0,1379,,
102568,57126,890009,1,0,,90,0,0,,1,1,0,0,,,,0,0,1379,,
102569,57127,890012,1,0,,95,0,0,,1,1,0,0,,,,0,0,1378,,
102570,57128,890016,1,0,,95,0,0,,1,1,0,0,,,,0,0,1378,,
102571,57129,890020,1,0,,75,0,0,,1,1,0,0,,,,0,0,1381,,
102572,57130,890027,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102573,57131,890030,0,0,,,0,0,,0,0,0,0,,,,0,0,1378,,
102574,57132,890033,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102575,57133,890038,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102576,57134,890042,1,0,,50,0,0,,1,1,1,0,,,,0,0,1379,,
102577,57135,890049,1,1,,75,0,0,,1,1,1,0,,,,0,0,1378,,
102579,57137,890065,1,0,,90,0,0,,1,1,1,0,,,,0,0,1378,,
102580,57138,890072,1,1,,80,0,0,,1,1,1,0,,,,0,0,1380,,
102581,57139,890080,1,0,,95,0,0,,1,1,1,0,,,,0,0,1380,,
102663,57149,890681,1,1,,95,0,0,,1,1,1,0,,,,0,0,1381,,
102664,57149,890682,1,1,,75,1,0,,1,1,1,0,,,,0,0,1381,,
102665,57149,890683,1,1,,75,0,0,,1,1,1,0,,,,1,1,1381,,
102666,57149,890684,1,1,,75,1,0,,1,1,1,0,,,,0,0,1381,,
102667,57149,890685,1,1,,85,0,0,,1,1,1,0,,,,0,0,1381,,
102668,57149,890686,1,1,,70,0,0,,1,1,1,0,,,,0,0,1381,,
102669,57149,890687,1,1,,98,0,0,,1,1,1,0,,,,0,0,1381,,
102670,57149,890688,1,1,,90,0,0,,1,1,1,0,,,,0,0,1381,,
102671,57149,890689,1,1,,75,0,0,,1,1,0,0,,,,0,0,1381,,
102672,57149,890690,1,1,,60,0,0,,1,1,1,0,,,,1,1,1381,,
102673,57149,890691,1,0,,90,0,0,,1,1,0,0,,,,0,0,1381,,
102674,57149,890692,1,1,,60,0,0,,1,1,1,0,,,,0,0,1381,,
102675,57149,890693,1,0,,75,0,0,,1,1,1,0,,,,0,0,1381,,
102676,57149,890694,1,1,,80,0,0,,1,1,1,0,,,,0,0,1381,,
102554,57114,889835,1,0,,100,0,0,,0,1,1,0,,,,0,0,1379,,
102555,57114,889836,1,0,,100,0,0,,1,1,0,0,,,,0,0,1379,,
102556,57115,889850,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102557,57116,889855,1,1,,85,0,0,,1,1,1,0,,,,0,0,1379,,
102677,57150,890814,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
102686,57153,890899,0,0,,,0,0,,0,0,0,0,,,,0,0,,,
103569,57153,901114,0,0,,,1,0,,0,0,0,0,,,,0,0,1380,,
102690,57157,890937,1,0,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102692,57159,890951,1,0,,,0,0,,1,1,1,0,,,,0,1,1379,,
102693,57160,890966,1,1,,95,0,0,,1,1,1,0,,,,0,0,,,
102694,57161,890971,1,0,,95,0,0,,1,1,1,0,,,,0,0,1379,,
102695,57162,890977,1,1,,90,0,0,,1,1,1,0,,,,0,0,1379,,
102697,57164,891032,1,1,,98,0,0,,1,1,1,0,,,,0,0,1379,,
102698,57165,891037,1,0,,90,0,0,,1,1,0,0,,,,0,0,1379,,
102699,57166,891044,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102701,57168,891065,1,0,,25,0,0,,0,1,0,0,,,,0,0,1379,,
102702,57169,891068,1,0,,60,0,0,,0,1,1,0,,,,0,0,1379,,
102703,57170,891072,1,1,,,0,0,,1,1,0,0,,,,0,0,1379,,
102706,57172,891096,0,0,,,0,0,,0,0,0,0,,,,0,0,1379,,
102708,57174,891109,0,0,,,0,0,,0,0,0,0,,,,0,0,1381,,
102709,57175,891115,1,0,,10,0,0,,1,1,1,0,,,,0,0,,,
102710,57175,891116,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
102711,57175,891117,1,0,,75,0,0,,1,1,1,0,,,,0,0,,,
102712,57175,891118,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102713,57175,891119,1,0,,50,0,0,,1,1,1,0,,,,0,0,,,
102714,57175,891120,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102715,57175,891121,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102716,57175,891122,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102717,57175,891123,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102718,57175,891124,1,0,,95,0,0,,1,1,1,0,,,,0,0,,,
102719,57175,891125,1,0,,80,0,0,,1,1,1,0,,,,0,0,,,
102720,57175,891126,1,0,,,0,0,,1,1,1,0,,,,0,0,,,
102721,57175,891127,1,0,,90,0,0,,1,1,1,0,,,,0,0,,,
