Id,SurveyId,HAEntityId,ADM,ADMPlanned,ADMTimeFrame,ADMPerc,Robot,RobotPlanned,RobotTimeFrame,DeptMedical,DeptED,DeptOR,DeptOther,DeptOtherName,EMAR_CPOE,CarouselsTimeFrame,CarouselsPlanned,Carousels,InventoryMgmt,PharmaceuticalSupplyVendorID,PharmaceuticalSupplyVendorName
102293,57094,887521,True,True,,93.0,False,False,,True,True,True,False,,,,False,False,,,
102295,57094,887523,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102297,57094,887525,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102299,57094,887527,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102300,57094,887528,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102302,57094,887530,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102303,57094,887531,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102304,57094,887532,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102305,57094,887533,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102311,57094,887539,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102312,57094,887540,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102313,57094,887541,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,,,
102314,57094,887542,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102315,57094,887543,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102308,57094,887536,True,True,,80.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102309,57094,887537,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102317,57094,887545,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102321,57094,887549,True,True,,99.0,False,False,,True,True,True,False,,,,False,False,,,
102322,57094,887550,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102323,57094,887551,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102325,57094,887553,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102326,57094,887554,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102327,57094,887555,True,True,,50.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102328,57094,887556,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102330,57094,887558,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102331,57094,887559,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102332,57094,887560,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102333,57094,887561,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102334,57094,887562,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102335,57094,887563,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102338,57094,887566,True,False,,95.0,False,False,,False,False,False,False,,,,False,False,1379.0,,
102339,57094,887567,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102343,57094,887571,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102344,57094,887572,True,False,,85.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102348,57094,887576,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102360,57094,887588,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102362,57094,887590,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102363,57094,887591,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102364,57094,887592,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102366,57094,887594,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102367,57094,887595,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102368,57094,887596,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102369,57094,887597,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102370,57094,887598,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102371,57094,887599,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102372,57094,887600,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102374,57094,887602,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102375,57094,887603,True,True,,70.0,False,False,,True,True,True,False,,,,False,True,1379.0,,
102377,57094,887605,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102378,57094,887606,True,True,>24 months,100.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102379,57094,887607,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102350,57094,887578,True,True,,50.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102351,57094,887579,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102352,57094,887580,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102356,57094,887584,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102357,57094,887585,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102358,57094,887586,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102394,57094,887622,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102395,57094,887623,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102396,57094,887624,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102397,57094,887625,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102398,57094,887626,True,True,,90.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102399,57094,887627,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102400,57094,887628,True,True,,95.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102409,57094,887637,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102411,57094,887639,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102412,57094,887640,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102413,57094,887641,True,True,,65.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102414,57094,887642,True,True,,65.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102416,57094,887644,True,True,,80.0,False,False,,True,False,False,False,,,,False,False,1379.0,,
102419,57094,887647,True,True,,60.0,False,False,,True,True,True,False,,,,False,False,,,
102420,57094,887648,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102421,57094,887649,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102422,57094,887650,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102423,57094,887651,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102424,57095,888531,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102425,57095,888532,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102426,57095,888533,True,True,,90.0,False,False,,True,True,True,True,Radiology,,,False,False,1381.0,,
102427,57095,888534,True,True,,90.0,False,False,,True,True,True,True,"CCU, ICU, NICU, OB/GYN",,,True,True,1381.0,,
102428,57095,888535,True,True,,99.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102429,57095,888536,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102430,57095,888537,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102458,57095,888565,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102459,57095,888566,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102460,57095,888567,True,True,,70.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102461,57095,888568,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102462,57095,888569,True,False,,,False,False,,False,False,False,False,,,,False,False,,,
102463,57095,888570,True,True,,89.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102464,57095,888571,True,True,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102465,57095,888572,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102466,57095,888573,True,True,,85.0,True,False,,True,True,True,False,,,,True,True,1378.0,,
102467,57095,888574,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102468,57095,888575,True,False,,,True,False,,True,True,True,False,,,,False,False,1378.0,,
102469,57095,888576,True,True,,35.0,True,False,,True,True,True,False,,,,False,False,1378.0,,
102470,57095,888577,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102471,57095,888578,True,True,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102473,57095,888580,True,True,,90.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102474,57095,888581,True,False,,50.0,True,False,,True,True,True,False,,,,False,False,1379.0,,
102475,57095,888582,True,True,,50.0,False,False,,True,False,False,False,,,,False,False,1379.0,,
102476,57095,888583,True,True,,90.0,True,False,,True,True,True,False,,,,True,True,1379.0,,
102477,57095,888584,True,True,,90.0,True,False,,True,True,True,False,,,,True,True,1379.0,,
102479,57095,888586,True,True,,60.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102480,57095,888587,True,True,,60.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102481,57095,888588,True,True,,60.0,False,False,,False,True,False,False,,,,False,False,1381.0,,
102482,57095,888589,True,True,,60.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102483,57095,888590,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102484,57095,888591,True,True,,70.0,False,False,,False,True,False,False,,,,False,False,1381.0,,
102485,57095,888592,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102486,57095,888593,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102487,57095,888594,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102488,57095,888595,True,True,,85.0,False,False,,False,True,True,False,,,,False,False,1381.0,,
102489,57095,888596,True,True,,75.0,False,False,,False,True,False,False,,,,False,False,1381.0,,
102490,57095,888597,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102491,57095,888598,True,True,,,False,False,,False,False,False,False,,,,False,False,,,
102492,57095,888599,False,False,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102493,57095,888600,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102381,57094,887609,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102383,57094,887611,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102386,57094,887614,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102387,57094,887615,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102388,57094,887616,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102390,57094,887618,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102319,57094,887547,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,,,
102432,57095,888539,True,False,,90.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102435,57095,888542,True,True,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102436,57095,888543,True,True,,90.0,False,False,,True,True,True,False,,,,True,True,,,
102437,57095,888544,True,False,,90.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102438,57095,888545,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102439,57095,888546,True,True,,90.0,True,False,,True,True,True,False,,,,True,True,1379.0,,
102440,57095,888547,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102441,57095,888548,True,True,,70.0,False,False,,True,True,False,False,,,,False,False,,,
102442,57095,888549,True,True,,80.0,False,False,,True,True,True,False,,,,True,True,,,
102443,57095,888550,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,,,
102444,57095,888551,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102445,57095,888552,True,False,,,False,False,,True,True,True,False,,,,False,False,1381.0,,
102446,57095,888553,True,True,,90.0,True,False,,True,True,False,False,,,,True,True,1379.0,,
102451,57095,888558,True,True,,90.0,True,False,,True,True,True,False,,,,False,False,1381.0,,
102452,57095,888559,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102453,57095,888560,True,True,,90.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102454,57095,888561,True,True,,90.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102448,57095,888555,True,True,,,False,False,,False,False,False,False,,,,False,False,,,
102456,57095,888563,True,True,,90.0,False,False,,True,True,True,False,,,,True,True,1378.0,,
102496,57095,888603,True,False,,99.0,False,False,,True,True,True,False,PACU,,,False,False,1381.0,,
102497,57095,888604,True,True,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102498,57095,888605,True,True,,75.0,False,False,,True,True,True,True,"ICU, Skilled Nursing",,,False,False,1381.0,,
102500,57095,888607,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102502,57095,888609,True,True,,95.0,False,False,,True,True,False,False,,,,True,True,,,
99834,57095,856962,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102583,57141,890089,True,True,,65.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102584,57142,890112,True,True,,95.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102585,57143,890126,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102586,57144,890133,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102587,57145,890137,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102588,57145,890138,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102589,57145,890139,True,True,,100.0,False,False,,False,True,False,False,,,,False,False,1379.0,,
102590,57146,890146,True,True,,50.0,False,False,,False,True,False,False,,,,False,False,1381.0,,
102503,57096,889237,True,True,,80.0,False,False,,False,False,False,False,,,,False,False,1379.0,,
102504,57096,889238,True,True,,80.0,False,False,,False,False,False,False,,,,False,False,1379.0,,
102505,57096,889239,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102506,57096,889240,True,True,,95.0,False,False,,True,True,False,False,,,,False,False,,,
102507,57096,889241,True,True,,80.0,False,False,,False,False,False,False,,,,False,False,,,
100019,57096,859303,True,True,,90.0,False,False,,False,True,False,False,,,,False,False,1379.0,,
102512,57098,889343,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102513,57099,889356,True,True,Within 12 months,100.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102514,57099,889357,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102515,57099,889358,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102516,57099,889359,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102517,57099,889360,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102518,57099,889361,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102519,57099,889362,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102520,57099,889363,True,True,,90.0,False,False,,True,False,True,False,,,,False,False,1378.0,,
102521,57099,889364,True,True,,75.0,False,False,,False,False,False,False,,,,False,False,1380.0,,
102522,57099,889365,True,True,,80.0,True,False,,True,True,False,False,,,,True,True,1379.0,,
102523,57099,889366,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102524,57099,889367,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102525,57099,889368,True,True,,70.0,False,False,,False,False,False,False,,,,False,False,1380.0,,
102526,57099,889369,True,True,,70.0,False,False,,False,True,False,False,,,,False,False,1378.0,,
102527,57099,889370,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102533,57101,889563,False,False,,,False,False,,False,False,False,False,,,,False,False,1380.0,,
102542,57105,889706,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102543,57105,889707,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102544,57106,889752,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102545,57106,889753,True,False,,95.0,False,False,,False,True,False,False,,,,False,False,1381.0,,
102546,57106,889754,True,False,,95.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102547,57107,889777,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102548,57108,889781,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102549,57109,889784,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102550,57110,889814,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102551,57111,889821,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102552,57112,889826,True,False,,60.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102559,57118,889874,False,False,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102560,57119,889880,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102561,57120,889884,True,False,,70.0,True,False,,True,True,True,False,,,,False,True,1379.0,,
102562,57121,889912,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102563,57122,889917,True,True,,95.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102564,57122,889918,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102567,57125,890007,True,False,,100.0,False,False,,False,False,False,False,,,,False,False,1379.0,,
102568,57126,890009,True,False,,90.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102569,57127,890012,True,False,,95.0,False,False,,True,True,False,False,,,,False,False,1378.0,,
102570,57128,890016,True,False,,95.0,False,False,,True,True,False,False,,,,False,False,1378.0,,
102571,57129,890020,True,False,,75.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102572,57130,890027,False,False,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102573,57131,890030,False,False,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102574,57132,890033,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102575,57133,890038,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102576,57134,890042,True,False,,50.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102577,57135,890049,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102579,57137,890065,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102580,57138,890072,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102581,57139,890080,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102663,57149,890681,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102664,57149,890682,True,True,,75.0,True,False,,True,True,True,False,,,,False,False,1381.0,,
102665,57149,890683,True,True,,75.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102666,57149,890684,True,True,,75.0,True,False,,True,True,True,False,,,,False,False,1381.0,,
102667,57149,890685,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102668,57149,890686,True,True,,70.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102669,57149,890687,True,True,,98.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102670,57149,890688,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102671,57149,890689,True,True,,75.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102672,57149,890690,True,True,,60.0,False,False,,True,True,True,False,,,,True,True,1381.0,,
102673,57149,890691,True,False,,90.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102674,57149,890692,True,True,,60.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102675,57149,890693,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102676,57149,890694,True,True,,80.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102554,57114,889835,True,False,,100.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102555,57114,889836,True,False,,100.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102556,57115,889850,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102557,57116,889855,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102677,57150,890814,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102686,57153,890899,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
103569,57153,901114,False,False,,,True,False,,False,False,False,False,,,,False,False,1380.0,,
102690,57157,890937,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102692,57159,890951,True,False,,,False,False,,True,True,True,False,,,,False,True,1379.0,,
102693,57160,890966,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102694,57161,890971,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102695,57162,890977,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102697,57164,891032,True,True,,98.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102698,57165,891037,True,False,,90.0,False,False,,True,True,False,False,,,,False,False,1379.0,,
102699,57166,891044,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102701,57168,891065,True,False,,25.0,False,False,,False,True,False,False,,,,False,False,1379.0,,
102702,57169,891068,True,False,,60.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102703,57170,891072,True,True,,,False,False,,True,True,False,False,,,,False,False,1379.0,,
102706,57172,891096,False,False,,,False,False,,False,False,False,False,,,,False,False,1379.0,,
102708,57174,891109,False,False,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102709,57175,891115,True,False,,10.0,False,False,,True,True,True,False,,,,False,False,,,
102710,57175,891116,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102711,57175,891117,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102712,57175,891118,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102713,57175,891119,True,False,,50.0,False,False,,True,True,True,False,,,,False,False,,,
102714,57175,891120,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102715,57175,891121,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102716,57175,891122,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102717,57175,891123,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102718,57175,891124,True,False,,95.0,False,False,,True,True,True,False,,,,False,False,,,
102719,57175,891125,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102720,57175,891126,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102721,57175,891127,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,,,
102722,57175,891128,False,False,,,False,False,,False,False,False,False,,,,False,False,,,
102723,57175,891129,True,False,,65.0,False,False,,True,True,False,False,,,,False,False,,,
102724,57175,891130,True,False,,65.0,False,False,,True,True,True,False,,,,False,False,,,
102725,57175,891131,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102726,57175,891132,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102727,57175,891133,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102728,57175,891134,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,,,
102729,57175,891135,True,False,,,False,False,,True,True,False,False,,,,False,False,,,
102730,57175,891136,True,False,,75.0,False,False,,True,True,True,False,,,,False,False,,,
102731,57175,891137,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102732,57175,891138,True,False,,30.0,False,False,,True,True,True,False,,,,False,False,,,
102733,57175,891139,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102734,57175,891140,True,False,,15.0,False,False,,True,True,True,False,,,,False,False,,,
102735,57175,891141,True,False,,25.0,False,False,,True,True,True,False,,,,False,False,,,
102736,57175,891142,True,False,,85.0,False,False,,True,True,True,False,,,,False,False,,,
102737,57175,891143,True,False,,92.0,False,False,,True,True,True,False,,,,False,False,1378.0,,
102738,57175,891144,True,False,,90.0,False,False,,True,True,True,False,,,,False,False,,,
102739,57175,891145,True,False,,85.0,False,False,,True,True,True,False,,,,False,False,,,
102740,57175,891146,True,False,,80.0,False,False,,True,True,True,False,,,,False,False,,,
102741,57175,891147,True,False,,60.0,False,False,,True,True,True,False,,,,False,False,,,
102742,57175,891148,True,False,,70.0,False,False,,True,True,True,False,,,,False,False,,,
102743,57175,891149,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102744,57175,891150,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102745,57175,891151,True,False,,85.0,False,False,,True,True,True,False,,,,False,False,,,
102746,57175,891152,True,False,,,False,False,,True,True,True,False,,,,False,False,,,
102749,57177,891551,False,False,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102750,57178,891553,False,False,,,False,False,,False,False,False,False,,,,False,False,1378.0,,
102751,57178,891554,True,True,>24 months,25.0,False,False,,True,False,False,False,,,,False,False,1378.0,,
102753,57178,891556,True,True,>24 months,75.0,False,False,,True,True,True,False,,,,False,False,1379.0,,
102754,57178,891557,True,True,>24 months,75.0,False,False,,False,True,True,False,,,,False,False,1379.0,,
102755,57179,891643,True,True,,95.0,False,False,,True,True,True,True,Procedural Rooms,,,False,False,1381.0,,
102756,57179,891644,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102757,57179,891645,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102758,57179,891646,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102759,57179,891647,True,True,,95.0,False,False,,True,True,True,True,Procedural Rooms,,,False,False,1381.0,,
102760,57179,891648,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102761,57179,891649,True,True,,100.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102763,57179,891651,True,True,,95.0,False,False,,True,True,True,True,Procedural Rooms,,,False,False,1381.0,,
102764,57179,891652,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102765,57179,891653,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102766,57179,891654,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102767,57179,891655,True,True,,95.0,False,False,,True,True,True,True,Procedural Rooms,,,False,False,1381.0,,
102768,57179,891656,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102769,57179,891657,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102770,57179,891658,True,True,,95.0,True,False,,True,True,True,False,,,,False,False,1381.0,,
102771,57179,891659,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102772,57179,891660,True,True,,95.0,True,False,,True,True,False,False,,,,False,False,1381.0,,
102773,57179,891661,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102774,57179,891662,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102775,57179,891663,False,False,,,False,False,,False,False,False,False,,,,False,False,1381.0,,
102776,57179,891664,True,True,,95.0,False,False,,True,True,True,True,Procedural Rooms,,,False,False,1381.0,,
102777,57179,891665,True,True,,85.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102778,57179,891666,True,True,,90.0,False,False,,True,True,True,False,,,,False,False,1380.0,,
102779,57179,891667,True,True,,95.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102780,57179,891668,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102781,57179,891669,True,True,,75.0,False,False,,True,True,True,False,,,,False,False,1381.0,,
102782,57179,891670,True,True,,75.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
102783,57179,891671,True,True,,75.0,False,False,,True,True,False,False,,,,False,False,1381.0,,
