Id,SurveyId,HAEntityId,VendorId,VendorName,ProductId,ProductName,Type,NofDevices,ContractYear,ContractMonth,Qty
194906,56547,867286,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
194924,56480,864953,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,100.0,,,
194925,56480,864953,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194926,56480,864953,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
194900,56591,869124,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,50.0,,,
194930,56446,863179,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2009.0,,
194891,56611,869776,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,8.0,,,
194892,56611,869781,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,5.0,,,
194898,56509,865769,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,30.0,,,
194902,56517,866239,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,,,
194879,56466,864610,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194880,56466,864610,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
194881,56731,876610,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,20.0,,,
194882,56731,876613,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,10.0,,,
194858,56673,872181,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194885,56611,869777,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,3.0,,,
194886,56574,868477,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,7.0,,,
194887,56731,876609,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,50.0,,,
194888,56611,869779,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
194889,56574,868475,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,4.0,,,
194894,56611,869778,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,85.0,,,
194895,56572,868407,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,5.0,,,
194869,56673,876704,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194860,56472,864725,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,50.0,,,
194861,56472,864724,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,10.0,,,
194862,56472,864727,2147,OMNICELL,-1,Not Reported,ROBOTTECH,,2005.0,,
194863,56472,864727,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,24.0,,,
194836,56497,865420,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,9.0,,,
194837,56673,872187,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194839,56673,872179,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194841,56673,872186,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194843,56335,861649,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,8.0,,,
194844,56673,872183,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194846,56617,870046,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,24.0,,,
194847,56446,863179,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
194851,56673,872184,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194853,56673,872185,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
194855,56455,863354,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
194856,56673,872180,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195525,56852,879165,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195527,56794,878373,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,24.0,2011.0,,
195562,56812,878625,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,3.0,2011.0,,
195563,56812,878625,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,8.0,2011.0,,
195533,56822,878827,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195557,56747,877270,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,,,
195547,56785,878246,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,3.0,,,
195553,56747,877268,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195554,56747,877267,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,20.0,,,
195567,56811,878617,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,3.0,2013.0,,
195568,56914,881600,2147,OMNICELL,-1,Not Reported,ADM,,2013.0,,
195573,56741,876926,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195570,56784,878237,2147,OMNICELL,-1,Not Reported,ADM,,,,
195578,56818,878695,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,4.0,2007.0,,
195579,56796,878391,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,11.0,,,
195587,56790,878345,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,3.0,2011.0,,
195588,56842,878930,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,8.0,,,
195590,56842,878928,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,5.0,,,
195593,56842,878926,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,3.0,2008.0,,
195606,57204,895084,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2012.0,,
195607,57204,895084,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,2005.0,,
195608,57204,895085,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,50.0,2016.0,,
195669,56902,880365,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195672,56815,878661,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,2.0,,,
195691,57445,880074,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,1.0,,,
195693,56862,879399,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,2004.0,,
195658,56829,878854,2147,OMNICELL,-1,Not Reported,ADM,,,,
195639,56842,878927,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,6.0,,,
195646,56785,878243,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,15.0,,,
195666,56902,880366,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195622,56898,880253,2147,OMNICELL,-1,Not Reported,ADM,2.0,,,
195623,56833,878879,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,6.0,,,
195624,56925,881794,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,,,
195625,56925,881793,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,23.0,,,
195626,56837,878899,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,5.0,,,
195627,56771,877871,2147,OMNICELL,17708,G4 UNITY,ADM,,,,
195628,56771,877871,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195600,56842,878929,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,10.0,2008.0,,
195613,56813,878629,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,2.0,2009.0,,
195630,56771,877872,2147,OMNICELL,17708,G4 UNITY,ADM,,,,
195631,56771,877872,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195535,56845,879031,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195635,56771,877873,2147,OMNICELL,17708,G4 UNITY,ADM,,,,
195637,56771,877873,2147,OMNICELL,18114,AESYNT INCORPORATED/I.V. STATION,ROBOTTECH,,,,
195648,56785,878244,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195798,57208,878070,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195799,57208,878070,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195785,56795,878385,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,5.0,,,
195791,56735,876832,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195809,56907,881338,2147,OMNICELL,-1,Not Reported,ADM,6.0,,,
195810,56907,881339,2147,OMNICELL,-1,Not Reported,ADM,2.0,2002.0,,
195813,56839,878908,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,7.0,,,
195816,56868,879557,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195817,56786,878304,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195822,56868,879563,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,20.0,,,
195825,56985,884592,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,,,
195829,56918,881693,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,25.0,,,
195830,56903,880404,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195831,56903,880404,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195832,56903,880404,2147,OMNICELL,23017,MCKESSON/PACMED USA,ROBOTTECH,,,,
195833,56903,880406,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,25.0,,,
195834,56903,880405,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,3.0,,,
195835,56903,880403,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,60.0,,,
195836,56903,880403,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195837,57208,878072,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195839,57234,878071,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195840,57234,878071,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195852,56931,882632,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195853,56931,882632,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195769,56869,879678,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195770,56869,879678,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195771,56869,879679,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195772,56869,879679,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195764,56869,879677,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,13.0,,,
195778,56890,880169,2147,OMNICELL,-1,Not Reported,ADM,,,,
195779,56873,879788,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,30.0,,,
195754,57204,895089,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,40.0,2002.0,,
195755,57204,895088,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195758,56819,878701,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195760,56819,878700,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195761,57204,895086,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,25.0,2016.0,,
195689,56746,877134,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195707,56905,880673,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2008.0,,
195708,56905,880673,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,2009.0,,
195716,56905,880674,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195717,56905,880674,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,2014.0,,
195720,56905,880675,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195721,56905,880675,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195713,56905,880674,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,50.0,2005.0,,
195727,56905,880676,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195728,56905,880676,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195742,56906,880754,2147,OMNICELL,23017,MCKESSON/PACMED USA,ADM,,,,
195743,56906,880754,2147,OMNICELL,23017,MCKESSON/PACMED USA,ROBOTTECH,,,,
195266,56623,870237,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195262,56654,870905,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195263,56654,870897,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195269,56623,870236,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195279,56422,862295,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,15.0,,,
195272,56623,870232,2147,OMNICELL,-1,Not Reported,ROBOTTECH,,,,
195289,56422,862267,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195291,56422,862271,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195297,56422,862266,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195302,56464,864481,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195308,56422,862296,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,4.0,,,
195310,63943,858591,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,4.0,,,
195317,56049,856201,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195318,56049,856201,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,114.0,2009.0,,
195321,56044,856112,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,2.0,,,
195322,56049,856206,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2009.0,,
195323,56049,856206,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,45.0,2008.0,,
195329,56049,856205,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,2008.0,,
195336,56049,856207,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,23.0,2009.0,,
195337,56049,856200,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,12.0,2009.0,,
195338,56049,856204,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,2008.0,,
195342,56049,856198,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2007.0,,
195343,56049,856198,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,97.0,2007.0,,
195344,56604,869600,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,20.0,,,
195345,56604,869600,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,2006.0,,
195346,56049,856203,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,30.0,2008.0,,
195347,56049,856193,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195348,56049,856211,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,3.0,,,
195349,56049,856216,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,50.0,,,
195350,56049,856217,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,50.0,,,
195351,56049,856210,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,14.0,,,
195235,56654,870902,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195237,56654,870908,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195189,56655,871139,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,20.0,2006.0,,
195075,56539,866751,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195222,56655,871142,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195223,56655,871142,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195230,56630,870438,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195232,56654,870901,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195258,56450,863195,2147,OMNICELL,-1,Not Reported,ADM,2.0,,,
195174,56607,869642,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195177,56607,869641,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195191,56655,871140,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195192,56655,871136,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,17.0,,,
195196,56655,871146,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195197,56655,871141,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,40.0,,,
195198,56655,871143,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195199,56655,871143,2147,OMNICELL,-1,Not Reported,ROBOTTECH,,,,
195201,56655,871147,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195202,56655,871144,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,13.0,,,
195205,56655,871145,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,25.0,,,
195483,57151,890819,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,2.0,,,
195476,57151,890817,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,2.0,2011.0,,
195477,56745,877070,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195478,56745,877070,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195466,56892,880186,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,4.0,,,
195463,57190,892694,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,22.0,,,
195473,56745,877075,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195449,56049,856195,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,18.0,,,
195453,56782,878230,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,2.0,2008.0,,
195454,56420,894274,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195455,56420,894274,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195456,56420,894274,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195457,56783,878233,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,1.0,,,
195458,57151,890818,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,35.0,2011.0,,
195495,56850,879079,2147,OMNICELL,23702,AESYNT INCORPORATED,ADM,,,,
195486,56745,877071,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195487,56745,877071,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195488,56909,881577,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,2010.0,,
195519,56831,878862,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,2.0,,,
195520,56769,877722,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195521,56769,877722,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195522,56769,877722,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195523,56769,877723,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,10.0,,,
195504,56800,878452,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
195505,56877,879825,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,8.0,,,
195506,56738,876866,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,8.0,,,
195508,57197,893674,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195437,56539,866750,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195425,56540,866823,2147,OMNICELL,-1,Not Reported,ADM,30.0,2006.0,,
195418,56595,869298,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,9.0,2011.0,,
195390,56044,856113,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,8.0,,,
195407,56423,862637,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195392,56609,869743,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,,2011.0,,
195376,56135,858555,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195377,56135,858555,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195383,56044,856110,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,35.0,,,
195384,56044,856110,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195385,56044,856110,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195386,56449,863199,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195387,56449,863200,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,,,,
195362,56128,858462,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,50.0,,,
195363,56451,863210,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,2013.0,,
195364,56128,858463,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,30.0,,,
195359,56496,865382,2147,OMNICELL,18114,AESYNT INCORPORATED/I.V. STATION,ROBOTTECH,,,,
195360,56496,865382,2147,OMNICELL,7071,MCKESSON/MEDCAROUSEL,CAROUSEL,,,,
195369,56451,863206,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,2.0,,,
195371,56072,857148,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,35.0,2009.0,,
195372,56072,857148,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
195373,56135,858555,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
195374,56135,858555,2147,OMNICELL,23017,MCKESSON/PACMED USA,ADM,,,,
195379,56138,858598,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,9.0,,,
195380,56044,856111,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,5.0,,,
196272,56942,883544,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,22.0,2006.0,,
196273,57143,890126,2147,OMNICELL,17854,AESYNT INCORPORATED/ANESTHESIA-RX,ADM,13.0,,,
196274,57040,885656,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,20.0,,,
196261,57021,885194,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,12.0,,,
196262,57002,884809,2147,OMNICELL,-1,Not Reported,ADM,,,,
196263,57002,884804,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,60.0,,,
196264,57066,885962,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
196265,57066,885962,2147,OMNICELL,2059,AESYNT INCORPORATED/ROBOT-RX,ROBOTTECH,,,,
196266,56942,883570,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
196267,56942,883556,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,25.0,,,
196232,57024,885368,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
196235,57069,886043,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,1.0,2013.0,,
196236,56942,883549,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,33.0,,,
196238,57168,891065,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,1.0,2012.0,,
196239,57140,890086,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,5.0,,,
196240,57089,886549,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
196245,57089,886548,2147,OMNICELL,1858,AESYNT INCORPORATED/MCKESSON/ACUDOSE-RX,ADM,,,,
196246,57189,892521,2147,OMNICELL,7033,PHARMACYCENTRAL,ADM,2.0,,,
196247,56942,883571,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
196248,56942,883572,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,40.0,,,
196242,57206,895978,2147,OMNICELL,7664,OMNIRX COLOR TOUCH,ADM,14.0,,,
196252,56942,883557,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,,,,
196297,56942,883535,2147,OMNICELL,182,BAXTER HEALTHCARE CORPORATION/SURE-MED,ADM,22.0,,,
